Data.File	Name	Acq..Date.Time	Pos.	Type	Vol.	Level	FWHM	Area	RT	SN_ratio	Calculated_Concentration	Compound	Time	SD	Mean	Upper	Lower	Warning	Deviation
QC_1.d	QC_1	11/7/23 16:10	Vial 1	Sample	0.2	0	0.034	52933	2.02	152.34	65.4832	Glutamic acid	2	962.400781746296	50953.5294117647	63691.9117647059	38215.1470588235	No	0.0388485471190589
QC_2.d	QC_2	11/7/23 16:49	Vial 1	Sample	0.2	0	0.034	51725	2.02	519.54	63.9815	Glutamic acid	12	962.400781746296	50953.5294117647	63691.9117647059	38215.1470588235	No	0.0151406702762609
QC_3.d	QC_3	11/7/23 17:17	Vial 1	Sample	0.2	0	0.034	50685	2.02	1515.13	62.689	Glutamic acid	19	962.400781746296	50953.5294117647	63691.9117647059	38215.1470588235	No	0.00527008462151211
QC_4.d	QC_4	11/7/23 17:45	Vial 1	Sample	0.2	0	0.034	50979	2.02	4378.78	63.0542	Glutamic acid	26	962.400781746296	50953.5294117647	63691.9117647059	38215.1470588235	No	0.000499878782281424
QC_5.d	QC_5	11/7/23 18:17	Vial 1	Sample	0.2	0	0.034	52496	2.02	5771.91	64.9403	Glutamic acid	34	962.400781746296	50953.5294117647	63691.9117647059	38215.1470588235	No	0.0302721049168215
QC_6.d	QC_6	11/7/23 19:01	Vial 1	Sample	0.2	0	0.035	50018	2.02	241.82	61.86	Glutamic acid	44	962.400781746296	50953.5294117647	63691.9117647059	38215.1470588235	No	0.0183604437722954
QC_7.d	QC_7	11/7/23 19:28	Vial 1	Sample	0.2	0	0.034	50256	2.02	1631.65	62.1555	Glutamic acid	51	962.400781746296	50953.5294117647	63691.9117647059	38215.1470588235	No	0.0136895210168435
QC_8.d	QC_8	11/7/23 19:56	Vial 1	Sample	0.2	0	0.034	49342	2.02	2120.56	61.0199	Glutamic acid	58	962.400781746296	50953.5294117647	63691.9117647059	38215.1470588235	No	0.0316274344558479
QC_9.d	QC_9	11/7/23 20:28	Vial 1	Sample	0.2	0	0.035	51140	2.02	5449.9	63.2539	Glutamic acid	66	962.400781746296	50953.5294117647	63691.9117647059	38215.1470588235	No	0.0036596206462636
QC_10.d	QC_10	11/7/23 21:08	Vial 1	Sample	0.2	0	0.035	49785	2.02	2568.91	61.5698	Glutamic acid	76	962.400781746296	50953.5294117647	63691.9117647059	38215.1470588235	No	0.0229332378984311
QC_11.d	QC_11	11/7/23 21:36	Vial 1	Sample	0.2	0	0.035	50958	2.02	110.09	63.028	Glutamic acid	83	962.400781746296	50953.5294117647	63691.9117647059	38215.1470588235	No	8.77385391533147e-05
QC_12.d	QC_12	11/7/23 22:03	Vial 1	Sample	0.2	0	0.035	51630	2.025	2761.81	63.8641	Glutamic acid	90	962.400781746296	50953.5294117647	63691.9117647059	38215.1470588235	No	0.0132762263192528
QC_13.d	QC_13	11/7/23 22:35	Vial 1	Sample	0.2	0	0.035	51931	2.02	151.28	64.2374	Glutamic acid	98	962.400781746296	50953.5294117647	63691.9117647059	38215.1470588235	No	0.0191835698040891
QC_14.d	QC_14	11/7/23 23:19	Vial 1	Sample	0.2	0	0.035	50109	2.025	352.12	61.973	Glutamic acid	108	962.400781746296	50953.5294117647	63691.9117647059	38215.1470588235	No	0.0165745027187403
QC_15.d	QC_15	11/7/23 23:47	Vial 1	Sample	0.2	0	0.035	50840	2.025	4618.34	62.8817	Glutamic acid	115	962.400781746296	50953.5294117647	63691.9117647059	38215.1470588235	No	0.0022280971127094
QC_16.d	QC_16	11/8/23 0:15	Vial 1	Sample	0.2	0	0.035	51022	2.025	1891.41	63.1084	Glutamic acid	122	962.400781746296	50953.5294117647	63691.9117647059	38215.1470588235	No	0.00134378499440089
QC_17.d	QC_17	11/8/23 0:47	Vial 1	Sample	0.2	0	0.035	50361	2.025	1352.24	62.2861	Glutamic acid	130	962.400781746296	50953.5294117647	63691.9117647059	38215.1470588235	No	0.011628819801203
QC_1.d	QC_1	11/7/23 16:10	Vial 1	Sample	0.2	0	0.035	986	2.022	145.24	1.19	Serine	2	179.251240868623	1086.41176470588	1358.01470588235	814.808823529412	No	0.092425144837295
QC_2.d	QC_2	11/7/23 16:49	Vial 1	Sample	0.2	0	0.034	886	2.022	73.07	1.0582	Serine	12	179.251240868623	1086.41176470588	1358.01470588235	814.808823529412	No	0.184471276192539
QC_3.d	QC_3	11/7/23 17:17	Vial 1	Sample	0.2	0	0.036	1013	2.022	73.92	1.2261	Serine	19	179.251240868623	1086.41176470588	1358.01470588235	814.808823529412	No	0.0675726893713791
QC_4.d	QC_4	11/7/23 17:45	Vial 1	Sample	0.2	0	0.035	903	2.022	11.58	1.0806	Serine	26	179.251240868623	1086.41176470588	1358.01470588235	814.808823529412	No	0.168823433862147
QC_5.d	QC_5	11/7/23 18:17	Vial 1	Sample	0.2	0	0.035	950	2.022	48.52	1.1427	Serine	34	179.251240868623	1086.41176470588	1358.01470588235	814.808823529412	No	0.125561752125183
QC_6.d	QC_6	11/7/23 19:01	Vial 1	Sample	0.2	0	0.037	944	2.022	108.76	1.1349	Serine	44	179.251240868623	1086.41176470588	1358.01470588235	814.808823529412	No	0.131084520006497
QC_7.d	QC_7	11/7/23 19:28	Vial 1	Sample	0.2	0	0.036	1029	2.022	90.79	1.2469	Serine	51	179.251240868623	1086.41176470588	1358.01470588235	814.808823529412	No	0.0528453083545401
QC_8.d	QC_8	11/7/23 19:56	Vial 1	Sample	0.2	0	0.036	889	2.022	8.94	1.062	Serine	58	179.251240868623	1086.41176470588	1358.01470588235	814.808823529412	No	0.181709892251882
QC_9.d	QC_9	11/7/23 20:28	Vial 1	Sample	0.2	0	0.037	961	2.027	46.11	1.1574	Serine	66	179.251240868623	1086.41176470588	1358.01470588235	814.808823529412	No	0.115436677676106
QC_10.d	QC_10	11/7/23 21:08	Vial 1	Sample	0.2	0	0.036	1050	2.022	56.27	1.2745	Serine	76	179.251240868623	1086.41176470588	1358.01470588235	814.808823529412	No	0.0335156207699389
QC_11.d	QC_11	11/7/23 21:36	Vial 1	Sample	0.2	0	0.038	1240	2.027	75.08	1.5296	Serine	83	179.251240868623	1086.41176470588	1358.01470588235	814.808823529412	No	0.141372028805025
QC_12.d	QC_12	11/7/23 22:03	Vial 1	Sample	0.2	0	0.038	1412	2.027	86.59	1.7643	Serine	90	179.251240868623	1086.41176470588	1358.01470588235	814.808823529412	Yes	0.299691374736044
QC_13.d	QC_13	11/7/23 22:35	Vial 1	Sample	0.2	0	0.037	1434	2.022	42.03	1.7941	Serine	98	179.251240868623	1086.41176470588	1358.01470588235	814.808823529412	Yes	0.319941523634198
QC_14.d	QC_14	11/7/23 23:19	Vial 1	Sample	0.2	0	0.038	1081	2.027	69.34	1.3165	Serine	108	179.251240868623	1086.41176470588	1358.01470588235	814.808823529412	No	0.00498132004981327
QC_15.d	QC_15	11/7/23 23:47	Vial 1	Sample	0.2	0	0.037	1264	2.022	113.59	1.5624	Serine	115	179.251240868623	1086.41176470588	1358.01470588235	814.808823529412	No	0.163463100330283
QC_16.d	QC_16	11/8/23 0:15	Vial 1	Sample	0.2	0	0.037	1292	2.022	97.4	1.6	Serine	122	179.251240868623	1086.41176470588	1358.01470588235	814.808823529412	No	0.189236017109751
QC_17.d	QC_17	11/8/23 0:47	Vial 1	Sample	0.2	0	0.036	1135	2.027	118.45	1.3883	Serine	130	179.251240868623	1086.41176470588	1358.01470588235	814.808823529412	No	0.0447235908820184
QC_1.d	QC_1	11/7/23 16:10	Vial 1	Sample	0.2	0	0.039	218	2.115	3.97	1.0533	Asparagine	2	67.7340712770516	99.1764705882353	123.970588235294	74.3823529411765	Yes	1.19810201660735
QC_2.d	QC_2	11/7/23 16:49	Vial 1	Sample	0.2	0	0.036	148	2.12	10.11	0.7516	Asparagine	12	67.7340712770516	99.1764705882353	123.970588235294	74.3823529411765	Yes	0.492289442467378
QC_3.d	QC_3	11/7/23 17:17	Vial 1	Sample	0.2	0	0.033	24	2.037	8.23	0.1571	Asparagine	19	67.7340712770516	99.1764705882353	123.970588235294	74.3823529411765	Yes	0.758007117437722
QC_4.d	QC_4	11/7/23 17:45	Vial 1	Sample	0.2	0	0.031	19	2.047	1.02	0	Asparagine	26	67.7340712770516	99.1764705882353	123.970588235294	74.3823529411765	Yes	0.808422301304864
QC_5.d	QC_5	11/7/23 18:17	Vial 1	Sample	0.2	0	0.026	16	2.052	4.87	0	Asparagine	34	67.7340712770516	99.1764705882353	123.970588235294	74.3823529411765	Yes	0.838671411625148
QC_6.d	QC_6	11/7/23 19:01	Vial 1	Sample	0.2	0	0.039	154	2.115	1.87	0.7792	Asparagine	44	67.7340712770516	99.1764705882353	123.970588235294	74.3823529411765	Yes	0.552787663107948
QC_7.d	QC_7	11/7/23 19:28	Vial 1	Sample	0.2	0	0.034	14	2.042	3.05	0	Asparagine	51	67.7340712770516	99.1764705882353	123.970588235294	74.3823529411765	Yes	0.858837485172005
QC_8.d	QC_8	11/7/23 19:56	Vial 1	Sample	0.2	0	0.045	153	2.115	17.99	0.7729	Asparagine	58	67.7340712770516	99.1764705882353	123.970588235294	74.3823529411765	Yes	0.54270462633452
QC_9.d	QC_9	11/7/23 20:28	Vial 1	Sample	0.2	0	0.044	175	2.115	3.08	0.8681	Asparagine	66	67.7340712770516	99.1764705882353	123.970588235294	74.3823529411765	Yes	0.764531435349941
QC_10.d	QC_10	11/7/23 21:08	Vial 1	Sample	0.2	0	0.038	214	2.115	5.87	1.038	Asparagine	76	67.7340712770516	99.1764705882353	123.970588235294	74.3823529411765	Yes	1.15776986951364
QC_11.d	QC_11	11/7/23 21:36	Vial 1	Sample	0.2	0	0.044	82	2.052	30.48	0.4488	Asparagine	83	67.7340712770516	99.1764705882353	123.970588235294	74.3823529411765	No	0.173190984578885
QC_12.d	QC_12	11/7/23 22:03	Vial 1	Sample	0.2	0	0.032	85	2.052	10.41	0.4654	Asparagine	90	67.7340712770516	99.1764705882353	123.970588235294	74.3823529411765	No	0.1429418742586
QC_13.d	QC_13	11/7/23 22:35	Vial 1	Sample	0.2	0	0.039	111	2.052	16.07	0.5868	Asparagine	98	67.7340712770516	99.1764705882353	123.970588235294	74.3823529411765	No	0.119217081850534
QC_14.d	QC_14	11/7/23 23:19	Vial 1	Sample	0.2	0	0.032	42	2.047	0.83	0.2537	Asparagine	108	67.7340712770516	99.1764705882353	123.970588235294	74.3823529411765	Yes	0.576512455516014
QC_15.d	QC_15	11/7/23 23:47	Vial 1	Sample	0.2	0	0.032	60	2.052	6.89	0.3413	Asparagine	115	67.7340712770516	99.1764705882353	123.970588235294	74.3823529411765	Yes	0.395017793594306
QC_16.d	QC_16	11/8/23 0:15	Vial 1	Sample	0.2	0	0.04	85	2.11	3.54	0.4657	Asparagine	122	67.7340712770516	99.1764705882353	123.970588235294	74.3823529411765	No	0.1429418742586
QC_17.d	QC_17	11/8/23 0:47	Vial 1	Sample	0.2	0	0.041	86	2.052	38.19	0.4709	Asparagine	130	67.7340712770516	99.1764705882353	123.970588235294	74.3823529411765	No	0.132858837485172
QC_1.d	QC_1	11/7/23 16:10	Vial 1	Sample	0.2	0	0.034	3822	2.087	363.99	2.5225	Citrulline	2	183.388630252484	3722.47058823529	4653.08823529412	2791.85294117647	No	0.0267374608893524
QC_2.d	QC_2	11/7/23 16:49	Vial 1	Sample	0.2	0	0.034	3964	2.087	49.74	2.6225	Citrulline	12	183.388630252484	3722.47058823529	4653.08823529412	2791.85294117647	No	0.0648841692740432
QC_3.d	QC_3	11/7/23 17:17	Vial 1	Sample	0.2	0	0.035	3715	2.087	51.07	2.4471	Citrulline	19	183.388630252484	3722.47058823529	4653.08823529412	2791.85294117647	No	0.00200688979488639
QC_4.d	QC_4	11/7/23 17:45	Vial 1	Sample	0.2	0	0.035	3638	2.087	5490.97	2.3925	Citrulline	26	183.388630252484	3722.47058823529	4653.08823529412	2791.85294117647	No	0.0226920767358807
QC_5.d	QC_5	11/7/23 18:17	Vial 1	Sample	0.2	0	0.034	3995	2.087	428.56	2.6448	Citrulline	34	183.388630252484	3722.47058823529	4653.08823529412	2791.85294117647	No	0.0732119718087292
QC_6.d	QC_6	11/7/23 19:01	Vial 1	Sample	0.2	0	0.035	3759	2.087	311.1	2.4782	Citrulline	44	183.388630252484	3722.47058823529	4653.08823529412	2791.85294117647	No	0.00981321702853891
QC_7.d	QC_7	11/7/23 19:28	Vial 1	Sample	0.2	0	0.035	3783	2.087	76.58	2.4948	Citrulline	51	183.388630252484	3722.47058823529	4653.08823529412	2791.85294117647	No	0.0162605480231345
QC_8.d	QC_8	11/7/23 19:56	Vial 1	Sample	0.2	0	0.035	3754	2.087	48.32	2.4743	Citrulline	58	183.388630252484	3722.47058823529	4653.08823529412	2791.85294117647	No	0.00847002307133149
QC_9.d	QC_9	11/7/23 20:28	Vial 1	Sample	0.2	0	0.036	3709	2.087	283.2	2.4426	Citrulline	66	183.388630252484	3722.47058823529	4653.08823529412	2791.85294117647	No	0.00361872254353529
QC_10.d	QC_10	11/7/23 21:08	Vial 1	Sample	0.2	0	0.035	3490	2.087	65.06	2.2885	Citrulline	76	183.388630252484	3722.47058823529	4653.08823529412	2791.85294117647	No	0.0624506178692203
QC_11.d	QC_11	11/7/23 21:36	Vial 1	Sample	0.2	0	0.034	4027	2.087	33.97	2.6676	Citrulline	83	183.388630252484	3722.47058823529	4653.08823529412	2791.85294117647	No	0.0818084131348567
QC_12.d	QC_12	11/7/23 22:03	Vial 1	Sample	0.2	0	0.035	3885	2.087	407.28	2.5669	Citrulline	90	183.388630252484	3722.47058823529	4653.08823529412	2791.85294117647	No	0.0436617047501659
QC_13.d	QC_13	11/7/23 22:35	Vial 1	Sample	0.2	0	0.034	3654	2.087	253.58	2.4043	Citrulline	98	183.388630252484	3722.47058823529	4653.08823529412	2791.85294117647	No	0.0183938560728169
QC_14.d	QC_14	11/7/23 23:19	Vial 1	Sample	0.2	0	0.035	3517	2.087	31.13	2.3075	Citrulline	108	183.388630252484	3722.47058823529	4653.08823529412	2791.85294117647	No	0.0551973705003002
QC_15.d	QC_15	11/7/23 23:47	Vial 1	Sample	0.2	0	0.035	3511	2.087	332.07	2.3037	Citrulline	115	183.388630252484	3722.47058823529	4653.08823529412	2791.85294117647	No	0.0568092032489492
QC_16.d	QC_16	11/8/23 0:15	Vial 1	Sample	0.2	0	0.035	3676	2.087	221.96	2.4198	Citrulline	122	183.388630252484	3722.47058823529	4653.08823529412	2791.85294117647	No	0.0124838026611043
QC_17.d	QC_17	11/8/23 0:47	Vial 1	Sample	0.2	0	0.035	3383	2.087	267.88	2.2137	Citrulline	130	183.388630252484	3722.47058823529	4653.08823529412	2791.85294117647	No	0.0911949685534591
QC_1.d	QC_1	11/7/23 16:10	Vial 1	Sample	0.2	0	0.041	335296	2.115	476.82	1.2973	Agmatine	2	6254.88013533057	340124.588235294	425155.735294118	255093.441176471	No	0.0141965279850739
QC_2.d	QC_2	11/7/23 16:49	Vial 1	Sample	0.2	0	0.04	332870	2.115	857.88	1.2879	Agmatine	12	6254.88013533057	340124.588235294	425155.735294118	255093.441176471	No	0.0213292084319275
QC_3.d	QC_3	11/7/23 17:17	Vial 1	Sample	0.2	0	0.041	336496	2.115	15541.98	1.302	Agmatine	19	6254.88013533057	340124.588235294	425155.735294118	255093.441176471	No	0.0106684090501093
QC_4.d	QC_4	11/7/23 17:45	Vial 1	Sample	0.2	0	0.041	338288	2.115	635.18	1.3089	Agmatine	26	6254.88013533057	340124.588235294	425155.735294118	255093.441176471	No	0.00539975144056203
QC_5.d	QC_5	11/7/23 18:17	Vial 1	Sample	0.2	0	0.041	331412	2.115	1089.39	1.2823	Agmatine	34	6254.88013533057	340124.588235294	425155.735294118	255093.441176471	No	0.0256158729379095
QC_6.d	QC_6	11/7/23 19:01	Vial 1	Sample	0.2	0	0.041	340352	2.115	714.88	1.3169	Agmatine	44	6254.88013533057	340124.588235294	425155.735294118	255093.441176471	No	0.000668613127577187
QC_7.d	QC_7	11/7/23 19:28	Vial 1	Sample	0.2	0	0.041	343176	2.115	675.54	1.3278	Agmatine	51	6254.88013533057	340124.588235294	425155.735294118	255093.441176471	No	0.00897145302119402
QC_8.d	QC_8	11/7/23 19:56	Vial 1	Sample	0.2	0	0.041	340409	2.115	379.66	1.3171	Agmatine	58	6254.88013533057	340124.588235294	425155.735294118	255093.441176471	No	0.000836198776988008
QC_9.d	QC_9	11/7/23 20:28	Vial 1	Sample	0.2	0	0.042	350293	2.115	718.05	1.3554	Agmatine	66	6254.88013533057	340124.588235294	425155.735294118	255093.441176471	No	0.0298961384046469
QC_10.d	QC_10	11/7/23 21:08	Vial 1	Sample	0.2	0	0.041	337250	2.115	850.63	1.3049	Agmatine	76	6254.88013533057	340124.588235294	425155.735294118	255093.441176471	No	0.00845157431930646
QC_11.d	QC_11	11/7/23 21:36	Vial 1	Sample	0.2	0	0.042	327397	2.115	711.06	1.2667	Agmatine	83	6254.88013533057	340124.588235294	425155.735294118	255093.441176471	No	0.0374203708744788
QC_12.d	QC_12	11/7/23 22:03	Vial 1	Sample	0.2	0	0.042	341016	2.115	23942.63	1.3195	Agmatine	90	6254.88013533057	340124.588235294	425155.735294118	255093.441176471	No	0.00262083893825763
QC_13.d	QC_13	11/7/23 22:35	Vial 1	Sample	0.2	0	0.042	345605	2.115	34096.62	1.3373	Agmatine	98	6254.88013533057	340124.588235294	425155.735294118	255093.441176471	No	0.016112953765385
QC_14.d	QC_14	11/7/23 23:19	Vial 1	Sample	0.2	0	0.042	345214	2.115	22821.98	1.3357	Agmatine	108	6254.88013533057	340124.588235294	425155.735294118	255093.441176471	No	0.014963375012409
QC_15.d	QC_15	11/7/23 23:47	Vial 1	Sample	0.2	0	0.042	342290	2.115	21019.44	1.3244	Agmatine	115	6254.88013533057	340124.588235294	425155.735294118	255093.441176471	No	0.00636652520754512
QC_16.d	QC_16	11/8/23 0:15	Vial 1	Sample	0.2	0	0.042	345393	2.115	527.07	1.3364	Agmatine	122	6254.88013533057	340124.588235294	425155.735294118	255093.441176471	No	0.0154896527535412
QC_17.d	QC_17	11/8/23 0:47	Vial 1	Sample	0.2	0	0.042	349361	2.115	615.4	1.3518	Agmatine	130	6254.88013533057	340124.588235294	425155.735294118	255093.441176471	No	0.0271559660318244
QC_1.d	QC_1	11/7/23 16:10	Vial 1	Sample	0.2	0	0.042	27688	2.147	122.11	25.1958	GABA	2	487.032437921988	27044.7058823529	33805.8823529412	20283.5294117647	No	0.0237863232991126
QC_2.d	QC_2	11/7/23 16:49	Vial 1	Sample	0.2	0	0.042	26879	2.147	1176.56	24.3181	GABA	12	487.032437921988	27044.7058823529	33805.8823529412	20283.5294117647	No	0.0061271097964155
QC_3.d	QC_3	11/7/23 17:17	Vial 1	Sample	0.2	0	0.041	26943	2.147	498.68	24.3881	GABA	19	487.032437921988	27044.7058823529	33805.8823529412	20283.5294117647	No	0.00376065773447013
QC_4.d	QC_4	11/7/23 17:45	Vial 1	Sample	0.2	0	0.043	26959	2.147	130.48	24.4052	GABA	26	487.032437921988	27044.7058823529	33805.8823529412	20283.5294117647	No	0.00316904471898379
QC_5.d	QC_5	11/7/23 18:17	Vial 1	Sample	0.2	0	0.042	27596	2.153	311.5	25.0962	GABA	34	487.032437921988	27044.7058823529	33805.8823529412	20283.5294117647	No	0.0203845484600661
QC_6.d	QC_6	11/7/23 19:01	Vial 1	Sample	0.2	0	0.043	27105	2.147	568.92	24.5629	GABA	44	487.032437921988	27044.7058823529	33805.8823529412	20283.5294117647	No	0.00222942404732906
QC_7.d	QC_7	11/7/23 19:28	Vial 1	Sample	0.2	0	0.042	27317	2.153	8	24.7927	GABA	51	487.032437921988	27044.7058823529	33805.8823529412	20283.5294117647	No	0.0100682965025231
QC_8.d	QC_8	11/7/23 19:56	Vial 1	Sample	0.2	0	0.042	26953	2.147	120.2	24.399	GABA	58	487.032437921988	27044.7058823529	33805.8823529412	20283.5294117647	No	0.00339089959979117
QC_9.d	QC_9	11/7/23 20:28	Vial 1	Sample	0.2	0	0.043	28209	2.147	744.91	25.7637	GABA	66	487.032437921988	27044.7058823529	33805.8823529412	20283.5294117647	No	0.0430507221158866
QC_10.d	QC_10	11/7/23 21:08	Vial 1	Sample	0.2	0	0.043	26882	2.147	896.27	24.3222	GABA	76	487.032437921988	27044.7058823529	33805.8823529412	20283.5294117647	No	0.00601618235601181
QC_11.d	QC_11	11/7/23 21:36	Vial 1	Sample	0.2	0	0.043	26439	2.147	790.12	23.843	GABA	83	487.032437921988	27044.7058823529	33805.8823529412	20283.5294117647	No	0.0223964677222899
QC_12.d	QC_12	11/7/23 22:03	Vial 1	Sample	0.2	0	0.043	26980	2.147	905.93	24.4283	GABA	90	487.032437921988	27044.7058823529	33805.8823529412	20283.5294117647	No	0.00239255263615797
QC_13.d	QC_13	11/7/23 22:35	Vial 1	Sample	0.2	0	0.043	27388	2.147	1114.95	24.8702	GABA	98	487.032437921988	27044.7058823529	33805.8823529412	20283.5294117647	No	0.0126935792587437
QC_14.d	QC_14	11/7/23 23:19	Vial 1	Sample	0.2	0	0.043	26455	2.147	4339.6	23.8603	GABA	108	487.032437921988	27044.7058823529	33805.8823529412	20283.5294117647	No	0.0218048547068035
QC_15.d	QC_15	11/7/23 23:47	Vial 1	Sample	0.2	0	0.042	26510	2.147	127.19	23.9198	GABA	115	487.032437921988	27044.7058823529	33805.8823529412	20283.5294117647	No	0.0197711849660692
QC_16.d	QC_16	11/8/23 0:15	Vial 1	Sample	0.2	0	0.042	26381	2.147	491.63	23.7812	GABA	122	487.032437921988	27044.7058823529	33805.8823529412	20283.5294117647	No	0.0245410649034279
QC_17.d	QC_17	11/8/23 0:47	Vial 1	Sample	0.2	0	0.043	27076	2.147	155.64	24.5322	GABA	130	487.032437921988	27044.7058823529	33805.8823529412	20283.5294117647	No	0.00115712545676007
QC_1.d	QC_1	11/7/23 16:10	Vial 1	Sample	0.2	0	0.042	1203144	2.148	16241.44	26.3082	Cadaverine	2	11202.2680689986	1191378.47058824	1489223.08823529	893533.852941176	No	0.0098755598680205
QC_2.d	QC_2	11/7/23 16:49	Vial 1	Sample	0.2	0	0.042	1188320	2.148	3928.73	25.9279	Cadaverine	12	11202.2680689986	1191378.47058824	1489223.08823529	893533.852941176	No	0.00256716959701738
QC_3.d	QC_3	11/7/23 17:17	Vial 1	Sample	0.2	0	0.042	1196905	2.148	18312.22	26.148	Cadaverine	19	11202.2680689986	1191378.47058824	1489223.08823529	893533.852941176	No	0.00463876891197818
QC_4.d	QC_4	11/7/23 17:45	Vial 1	Sample	0.2	0	0.042	1200113	2.148	5118.22	26.2304	Cadaverine	26	11202.2680689986	1191378.47058824	1489223.08823529	893533.852941176	No	0.00733144808924758
QC_5.d	QC_5	11/7/23 18:17	Vial 1	Sample	0.2	0	0.042	1204015	2.148	8626.75	26.3306	Cadaverine	34	11202.2680689986	1191378.47058824	1489223.08823529	893533.852941176	No	0.0106066457668365
QC_6.d	QC_6	11/7/23 19:01	Vial 1	Sample	0.2	0	0.042	1193269	2.148	7198.64	26.0548	Cadaverine	44	11202.2680689986	1191378.47058824	1489223.08823529	893533.852941176	No	0.00158684201405065
QC_7.d	QC_7	11/7/23 19:28	Vial 1	Sample	0.2	0	0.042	1194149	2.148	10381.23	26.0773	Cadaverine	51	11202.2680689986	1191378.47058824	1489223.08823529	893533.852941176	No	0.00232548218736644
QC_8.d	QC_8	11/7/23 19:56	Vial 1	Sample	0.2	0	0.042	1192085	2.148	12664.3	26.0244	Cadaverine	58	11202.2680689986	1191378.47058824	1489223.08823529	893533.852941176	No	0.000593035235407579
QC_9.d	QC_9	11/7/23 20:28	Vial 1	Sample	0.2	0	0.042	1211451	2.148	2781.22	26.5217	Cadaverine	66	11202.2680689986	1191378.47058824	1489223.08823529	893533.852941176	No	0.0168481552313549
QC_10.d	QC_10	11/7/23 21:08	Vial 1	Sample	0.2	0	0.042	1179590	2.148	2201.12	25.7043	Cadaverine	76	11202.2680689986	1191378.47058824	1489223.08823529	893533.852941176	No	0.00989481586184339
QC_11.d	QC_11	11/7/23 21:36	Vial 1	Sample	0.2	0	0.042	1172630	2.148	11118.18	25.5262	Cadaverine	83	11202.2680689986	1191378.47058824	1489223.08823529	893533.852941176	No	0.0157367881417047
QC_12.d	QC_12	11/7/23 22:03	Vial 1	Sample	0.2	0	0.042	1179688	2.148	22415.49	25.7068	Cadaverine	90	11202.2680689986	1191378.47058824	1489223.08823529	893533.852941176	No	0.00981255820617867
QC_13.d	QC_13	11/7/23 22:35	Vial 1	Sample	0.2	0	0.042	1189653	2.148	14568.09	25.9621	Cadaverine	98	11202.2680689986	1191378.47058824	1489223.08823529	893533.852941176	No	0.00144829760721062
QC_14.d	QC_14	11/7/23 23:19	Vial 1	Sample	0.2	0	0.042	1186328	2.148	12698.74	25.8768	Cadaverine	108	11202.2680689986	1191378.47058824	1489223.08823529	893533.852941176	No	0.00423918235297768
QC_15.d	QC_15	11/7/23 23:47	Vial 1	Sample	0.2	0	0.042	1173097	2.148	19990.97	25.5382	Cadaverine	115	11202.2680689986	1191378.47058824	1489223.08823529	893533.852941176	No	0.0153448052315473
QC_16.d	QC_16	11/8/23 0:15	Vial 1	Sample	0.2	0	0.043	1185290	2.148	27237.19	25.8502	Cadaverine	122	11202.2680689986	1191378.47058824	1489223.08823529	893533.852941176	No	0.00511044201195699
QC_17.d	QC_17	11/8/23 0:47	Vial 1	Sample	0.2	0	0.042	1203707	2.148	1015	26.3227	Cadaverine	130	11202.2680689986	1191378.47058824	1489223.08823529	893533.852941176	No	0.0103481217061759
QC_1.d	QC_1	11/7/23 16:10	Vial 1	Sample	0.2	0	0.076	1058	2.172	6.37	3.7338	Aspartic acid	2	73.3194059858483	1059.88235294118	1324.85294117647	794.911764705882	No	0.00177600177600188
QC_2.d	QC_2	11/7/23 16:49	Vial 1	Sample	0.2	0	0.08	1074	2.167	6.95	3.79	Aspartic acid	12	73.3194059858483	1059.88235294118	1324.85294117647	794.911764705882	No	0.0133200133200132
QC_3.d	QC_3	11/7/23 17:17	Vial 1	Sample	0.2	0	0.078	1071	2.172	39.56	3.779	Aspartic acid	19	73.3194059858483	1059.88235294118	1324.85294117647	794.911764705882	No	0.0104895104895104
QC_4.d	QC_4	11/7/23 17:45	Vial 1	Sample	0.2	0	0.071	1112	2.172	22.99	3.9236	Aspartic acid	26	73.3194059858483	1059.88235294118	1324.85294117647	794.911764705882	No	0.0491730491730491
QC_5.d	QC_5	11/7/23 18:17	Vial 1	Sample	0.2	0	0.068	999	2.167	7.9	3.5234	Aspartic acid	34	73.3194059858483	1059.88235294118	1324.85294117647	794.911764705882	No	0.0574425574425575
QC_6.d	QC_6	11/7/23 19:01	Vial 1	Sample	0.2	0	0.073	1073	2.172	25.37	3.7862	Aspartic acid	44	73.3194059858483	1059.88235294118	1324.85294117647	794.911764705882	No	0.0123765123765123
QC_7.d	QC_7	11/7/23 19:28	Vial 1	Sample	0.2	0	0.077	1208	2.177	78.32	4.2656	Aspartic acid	51	73.3194059858483	1059.88235294118	1324.85294117647	794.911764705882	No	0.13974913974914
QC_8.d	QC_8	11/7/23 19:56	Vial 1	Sample	0.2	0	0.07	920	2.172	8.1	3.2414	Aspartic acid	58	73.3194059858483	1059.88235294118	1324.85294117647	794.911764705882	No	0.131979131979132
QC_9.d	QC_9	11/7/23 20:28	Vial 1	Sample	0.2	0	0.075	963	2.172	28.25	3.3953	Aspartic acid	66	73.3194059858483	1059.88235294118	1324.85294117647	794.911764705882	No	0.0914085914085915
QC_10.d	QC_10	11/7/23 21:08	Vial 1	Sample	0.2	0	0.08	1062	2.172	7.26	3.7467	Aspartic acid	76	73.3194059858483	1059.88235294118	1324.85294117647	794.911764705882	No	0.0019980019980019
