Name	Compound	Data.File	Acq..Date.Time	Pos.	Type	Vol.	Level	FWHM	Area	RT	SN_ratio	Calculated_Concentration	Time	Concentration_volumn_adjust	LOD	Area_mean	Max_Area	Within_detection	Factor	Calculated_concentration_reNorm	Factor_pqn	Calculated_concentration_reNorm_pqn
QC_12	Aspartic acid	QC_12.d	11/7/23 22:03	Vial 1	Sample	0.2	0	0.078	1193	2.177	14.66	4.2129	90	21.0645	0.16	58	27590.3333333333	Yes	0.948080828449735	22.2180423524056	1.67345032026279	12.5874665921915
QC_12	Nicotinic Acid	QC_12.d	11/7/23 22:03	Vial 1	Sample	0.2	0	0.044	137747	0.414	369.79	2.3803	90	11.9015	0.16	9843	1128558	Yes	0.948080828449735	12.5532545779466	1.67345032026279	7.11195298473577
QC_12	Pyridoxine	QC_12.d	11/7/23 22:03	Vial 1	Sample	0.2	0	0.061	1193909	0.533	265326.35	2.1256	90	10.628	0.16	103557.666666667	5421523.66666667	Yes	0.948080828449735	11.2100146749919	1.67345032026279	6.35095041144156
QC_12	Pyridoxamine	QC_12.d	11/7/23 22:03	Vial 1	Sample	0.2	0	0.065	515486	1.817	65709.28	1.5209	90	7.6045	0.16	59651.6666666667	5190994	Yes	0.948080828449735	8.02094059051334	1.67345032026279	4.54420421563863
QC_12	Glutamine	QC_12.d	11/7/23 22:03	Vial 1	Sample	0.2	0	0.041	1779	2.005	35.25	1.6139	90	8.0695	0.16	152.666666666667	116342.333333333	Yes	0.948080828449735	8.51140510160397	1.67345032026279	4.82207323533381
QC_12	Isoleucine	QC_12.d	11/7/23 22:03	Vial 1	Sample	0.2	0	0.058	604398	1.289	3833.87	47.5302	90	237.651	0.16	3871.66666666667	1031824.33333333	Yes	0.948080828449735	250.665336613332	1.67345032026279	142.012581504469
QC_12	Leucine	QC_12.d	11/7/23 22:03	Vial 1	Sample	0.2	0	0.058	1061197	1.194	38867.51	100.0112	90	500.056	0.16	4180.66666666667	1064541.66666667	Yes	0.948080828449735	527.440261414917	1.67345032026279	298.81735594127
QC_12	Glycine	QC_12.d	11/7/23 22:03	Vial 1	Sample	0.2	0	0.038	3177	1.914	96.6	128.4363	90	642.1815	0.16	24.3333333333333	2570.66666666667	Upper	0.948080828449735	677.348893395587	1.67345032026279	383.746976067478
QC_12	Lysine	QC_12.d	11/7/23 22:03	Vial 1	Sample	0.2	0	0.037	94646	2.361	181.22	31.8744	90	159.372	0.16	1370	198000	Yes	0.948080828449735	168.099591530185	1.67345032026279	95.2355729179775
QC_12	Tyrosine	QC_12.d	11/7/23 22:03	Vial 1	Sample	0.2	0	0.041	12508	1.597	105.63	3.5089	90	17.5445	0.064	258	151604	Yes	0.948080828449735	18.505278741569	1.67345032026279	10.4840279914882
QC_12	Glutamic acid	QC_12.d	11/7/23 22:03	Vial 1	Sample	0.2	0	0.035	51630	2.025	2761.81	63.8641	90	319.3205	0.16	284.333333333333	80132	Yes	0.948080828449735	336.807253577884	1.67345032026279	190.815643663599
QC_12	Asparagine	QC_12.d	11/7/23 22:03	Vial 1	Sample	0.2	0	0.032	85	2.052	10.41	0.4654	90	2.327	0.16	27.3333333333333	29612	Yes	0.948080828449735	2.45443208023204	1.67345032026279	1.39054023404446
QC_13	Isoleucine	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.06	597815	1.289	8	46.8133	98	234.0665	0.16	3871.66666666667	1031824.33333333	Yes	0.939886068744747	249.037099052446	1.65930386323956	141.063071801098
QC_13	Cadaverine	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.042	1189653	2.148	14568.09	25.9621	98	129.8105	0.16	17316	1409136	Yes	0.939886068744747	138.113016371619	1.65930386323956	78.2319036771019
QC_13	AABA	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.041	17309	1.662	450.04	3.8624	98	19.312	0.16	833	442076.333333333	Yes	0.939886068744747	20.5471712393736	1.65930386323956	11.6386157037543
QC_13	Lysine	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.037	92550	2.361	228.5	30.7904	98	153.952	0.16	1370	198000	Yes	0.939886068744747	163.79857635895	1.65930386323956	92.7810773003508
QC_13	Glutamic acid	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.035	51931	2.02	151.28	64.2374	98	321.187	0.16	284.333333333333	80132	Yes	0.939886068744747	341.729716697426	1.65930386323956	193.567318871257
QC_13	Dopamine	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.046	255932	0.907	11224.89	5.3235	98	26.6175	0.16	9271.66666666667	3151562.33333333	Yes	0.939886068744747	28.3199218343013	1.65930386323956	16.0413656532042
QC_13	GABA	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.043	27388	2.147	1114.95	24.8702	98	124.351	0.16	465.333333333333	29886.6666666667	Yes	0.939886068744747	132.304333615749	1.65930386323956	74.9416684640403
QC_13	Nicotinic Acid	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.044	139385	0.414	5641.37	2.4087	98	12.0435	0.16	9843	1128558	Yes	0.939886068744747	12.8137871179265	1.65930386323956	7.25816426202177
QC_13	Agmatine	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.042	345605	2.115	34096.62	1.3373	98	6.6865	0.16	49151.3333333333	1493261.33333333	Yes	0.939886068744747	7.11416013318516	1.65930386323956	4.0297019419611
QC_13	Proline	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.063	56117	2.324	112.51	13.3609	98	66.8045	0.8	2227	186747.333333333	Yes	0.939886068744747	71.0772318279171	1.65930386323956	40.2605583461812
QC_13	Alanine	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.038	189324	1.804	3225.12	208.4187	98	1042.0935	0.16	951	105926	Upper	0.939886068744747	1108.74449005479	1.65930386323956	628.030539244006
QC_13	Methionine	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.05	19841	1.43	1999.01	16.5949	98	82.9745	0.16	354.333333333333	55165.6666666667	Yes	0.939886068744747	88.2814446976702	1.65930386323956	50.0056088810666
QC_13	Pyridoxamine	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.066	529636	1.817	49621.37	1.565	98	7.825	0.16	59651.6666666667	5190994	Yes	0.939886068744747	8.32547716176981	1.65930386323956	4.71583305104997
QC_13	Histidine	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.041	62868	2.301	984.6	7.3771	98	36.8855	0.8	3225	427967.333333333	Yes	0.939886068744747	39.2446502045317	1.65930386323956	22.2295028759749
QC_13	Citrulline	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.034	3654	2.087	253.58	2.4043	98	12.0215	0.16	313.666666666667	398619.333333333	Yes	0.939886068744747	12.7903800255867	1.65930386323956	7.24490568986546
QC_13	Kynurenine	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.049	18800	1.291	200.62	2.6671	98	13.3355	0.16	1008.33333333333	716755.333333333	Yes	0.939886068744747	14.1884218135184	1.65930386323956	8.03680404501941
QC_13	Glutamine	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.041	1508	2.005	19.3	1.4104	98	7.052	0.16	152.666666666667	116342.333333333	Yes	0.939886068744747	7.50303705364865	1.65930386323956	4.24997503846702
QC_13	Glycine	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.039	3383	1.919	69.7	137.9074	98	689.537	0.16	24.3333333333333	2570.66666666667	Upper	0.939886068744747	733.63891957767	1.65930386323956	415.558003133782
QC_13	Threonine	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.061	3155	1.907	107.19	1.6398	98	8.199	0.16	324	167510	Yes	0.939886068744747	8.72339773154641	1.65930386323956	4.94122877770719
QC_13	Pyridoxal	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.064	726547	0.476	48240.4	2.0458	98	10.229	0.16	63937	3253749.33333333	Yes	0.939886068744747	10.8832339792643	1.65930386323956	6.16463339031184
QC_13	Leucine	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.059	1048248	1.194	28112.22	98.586	98	492.93	0.16	4180.66666666667	1064541.66666667	Yes	0.939886068744747	524.457183048076	1.65930386323956	297.070362409465
QC_13	Valine	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.044	426708	1.505	14427.36	103.3604	98	516.802	0.16	2533.33333333333	417411	Upper	0.939886068744747	549.856006154244	1.65930386323956	311.457118523799
QC_13	Homoserine	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.037	582	1.908	67.3	1.4861	98	7.4305	0.16	74.3333333333333	35731	Yes	0.939886068744747	7.90574543776749	1.65930386323956	4.47808274579257
QC_13	Asparagine	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.039	111	2.052	16.07	0.5868	98	2.934	0.16	27.3333333333333	29612	Yes	0.939886068744747	3.12165495113516	1.65930386323956	1.76821139575471
QC_13	Tyrosine	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.041	12110	1.597	2563.56	3.3993	98	16.9965	0.064	258	151604	Yes	0.939886068744747	18.0835747706097	1.65930386323956	10.243150984303
QC_13	Arginine	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.05	254165	2.327	7068.98	267.8846	98	1339.423	0.16	2433	150733	Upper	0.939886068744747	1425.09081104782	1.65930386323956	807.219840605304
QC_13	Aspartic acid	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.076	1052	2.172	51.96	3.7113	98	18.5565	0.16	58	27590.3333333333	Yes	0.939886068744747	19.74335040925	1.65930386323956	11.1833042826593
QC_13	Tryptophan	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.051	87766	1.281	5646.69	8.305	98	41.525	0.16	1417.33333333333	831942	Yes	0.939886068744747	44.1808867913727	1.65930386323956	25.0255549450288
QC_13	Phenylalanine	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.058	274744	1.203	8	37.6237	98	188.1185	0.16	1648.33333333333	642319.333333333	Yes	0.939886068744747	200.150322742031	1.65930386323956	113.37194119028
QC_13	Pyridoxine	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.061	1228767	0.533	60135.38	2.1876	98	10.938	0.16	103557.666666667	5421523.66666667	Yes	0.939886068744747	11.6375807278515	1.65930386323956	6.59192101116736
QC_13	Ornithine	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.039	5983	2.383	739.7	1.7416	98	8.708	0.16	361	134187.333333333	Yes	0.939886068744747	9.26495273158997	1.65930386323956	5.24798392441446
QC_13	Serine	QC_13.d	11/7/23 22:35	Vial 1	Sample	0.2	0	0.037	1434	2.022	42.03	1.7941	98	8.9705	0.16	149.333333333333	56241.6666666667	Yes	0.939886068744747	9.5442419015535	1.65930386323956	5.40618279673403
QC_14	Threonine	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.055	2906	1.907	22.09	1.5079	108	7.5395	0.16	324	167510	Yes	0.929444358798068	8.11183577438662	1.64162744075105	4.59269857023751
QC_14	Glutamine	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.042	1550	2.01	3.64	1.4426	108	7.213	0.16	152.666666666667	116342.333333333	Yes	0.929444358798068	7.76055062545934	1.64162744075105	4.39381056928486
QC_14	Leucine	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.058	1042974	1.194	254759.77	98.0064	108	490.032	0.16	4180.66666666667	1064541.66666667	Yes	0.929444358798068	527.231130472077	1.64162744075105	298.503782183252
QC_14	Homoserine	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.034	483	1.908	21.82	1.2287	108	6.1435	0.16	74.3333333333333	35731	Yes	0.929444358798068	6.60986313149999	1.64162744075105	3.7423229214476
QC_14	Glycine	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.039	3077	1.919	281.84	123.8677	108	619.3385	0.16	24.3333333333333	2570.66666666667	Upper	0.929444358798068	666.353498342721	1.64162744075105	377.27104495564
QC_14	Isoleucine	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.059	594555	1.289	234.04	46.4594	108	232.297	0.16	3871.66666666667	1031824.33333333	Yes	0.929444358798068	249.931045146587	1.64162744075105	141.50409175283
QC_14	Nicotinic Acid	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.044	133397	0.419	1020.51	2.305	108	11.525	0.16	9843	1128558	Yes	0.929444358798068	12.3998815968971	1.64162744075105	7.02047231540385
QC_14	Aspartic acid	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.076	992	2.177	52.78	3.4988	108	17.494	0.16	58	27590.3333333333	Yes	0.929444358798068	18.8219981480363	1.64162744075105	10.6564982807527
QC_14	Pyridoxine	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.061	1200294	0.533	137559.8	2.1369	108	10.6845	0.16	103557.666666667	5421523.66666667	Yes	0.929444358798068	11.4955778674228	1.64162744075105	6.50848038645835
QC_14	Tyrosine	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.041	12061	1.597	297.99	3.3858	108	16.929	0.064	258	151604	Yes	0.929444358798068	18.2141080740886	1.64162744075105	10.3123276206049
QC_14	Glutamic acid	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.035	50109	2.025	352.12	61.973	108	309.865	0.16	284.333333333333	80132	Yes	0.929444358798068	333.387358873972	1.64162744075105	188.75476390565
QC_14	Methionine	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.049	19590	1.43	1212.82	16.3516	108	81.758	0.16	354.333333333333	55165.6666666667	Yes	0.929444358798068	87.9643834793158	1.64162744075105	49.8030174024111
QC_14	Histidine	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.041	60993	2.301	8	7.133	108	35.665	0.8	3225	427967.333333333	Yes	0.929444358798068	38.3723884731745	1.64162744075105	21.7253922020719
QC_14	Pyridoxamine	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.067	530939	1.817	24074.81	1.569	108	7.845	0.16	59651.6666666667	5190994	Yes	0.929444358798068	8.44052677897248	1.64162744075105	4.77879438736167
QC_14	Dopamine	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.046	255104	0.912	20424.51	5.3062	108	26.531	0.16	9271.66666666667	3151562.33333333	Yes	0.929444358798068	28.545011596293	1.64162744075105	16.1614013882846
QC_14	Phenylalanine	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.058	265355	1.203	1005.3	36.1468	108	180.734	0.16	1648.33333333333	642319.333333333	Yes	0.929444358798068	194.453813495323	1.64162744075105	110.094407240972
QC_14	Ornithine	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.04	5911	2.383	305.74	1.72	108	8.6	0.16	361	134187.333333333	Yes	0.929444358798068	9.25284006362822	1.64162744075105	5.23870385357684
QC_14	Kynurenine	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.05	18413	1.291	2214.36	2.6119	108	13.0595	0.16	1008.33333333333	716755.333333333	Yes	0.929444358798068	14.0508680012736	1.64162744075105	7.95521546230079
QC_14	Serine	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.038	1081	2.027	69.34	1.3165	108	6.5825	0.16	149.333333333333	56241.6666666667	Yes	0.929444358798068	7.08218833939916	1.64162744075105	4.00974047862437
QC_14	Cadaverine	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.042	1186328	2.148	12698.74	25.8768	108	129.384	0.16	17316	1409136	Yes	0.929444358798068	139.205751022381	1.64162744075105	78.814472022231
QC_14	Lysine	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.037	90348	2.361	331.8	29.6656	108	148.328	0.16	1370	198000	Yes	0.929444358798068	159.58782104161	1.64162744075105	90.3542401387612
QC_14	AABA	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.041	17700	1.662	196.22	3.9499	108	19.7495	0.16	833	442076.333333333	Yes	0.929444358798068	21.2487168414681	1.64162744075105	12.0304397390949
QC_14	Alanine	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.038	186324	1.804	444.43	204.3138	108	1021.569	0.16	951	105926	Upper	0.929444358798068	1099.11797336751	1.64162744075105	622.290401976121
QC_14	Tryptophan	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.051	83381	1.281	363.89	7.8894	108	39.447	0.16	1417.33333333333	831942	Yes	0.929444358798068	42.4414862779003	1.64162744075105	24.0292035944239
QC_14	Proline	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.067	58417	2.324	52.52	13.9122	108	69.561	0.8	2227	186747.333333333	Yes	0.929444358798068	74.8414892634933	1.64162744075105	42.3731952044952
QC_14	Agmatine	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.042	345214	2.115	22821.98	1.3357	108	6.6785	0.16	49151.3333333333	1493261.33333333	Yes	0.929444358798068	7.1854758563885	1.64162744075105	4.06821903326895
QC_14	Pyridoxal	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.064	687340	0.481	42378.76	1.9354	108	9.677	0.16	63937	3253749.33333333	Yes	0.929444358798068	10.4115968948524	1.64162744075105	5.89476013849571
QC_14	Valine	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.043	425338	1.505	14201.3	102.9451	108	514.7255	0.16	2533.33333333333	417411	Upper	0.929444358798068	553.799154438496	1.64162744075105	313.545867486543
QC_14	Arginine	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.051	255280	2.327	13980.5	270.115	108	1350.575	0.16	2433	150733	Upper	0.929444358798068	1453.09935685287	1.64162744075105	822.704936865645
QC_14	Citrulline	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.035	3517	2.087	31.13	2.3075	108	11.5375	0.16	313.666666666667	398619.333333333	Yes	0.929444358798068	12.4133304923384	1.64162744075105	7.02808671053987
QC_14	GABA	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.043	26455	2.147	4339.6	23.8603	108	119.3015	0.16	465.333333333333	29886.6666666667	Yes	0.929444358798068	128.357871959412	1.64162744075105	72.672700905523
QC_14	Asparagine	QC_14.d	11/7/23 23:19	Vial 1	Sample	0.2	0	0.032	42	2.047	0.83	0.2537	108	1.2685	0.16	27.3333333333333	29612	Yes	0.929444358798068	1.36479390938516	1.64162744075105	0.772708818402584
QC_15	Leucine	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.058	1040099	1.194	25045.24	97.6906	115	488.453	0.16	4180.66666666667	1064541.66666667	Yes	0.935286429426463	522.249638861466	1.66334031379784	293.657885850631
QC_15	Kynurenine	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.049	18123	1.291	208.63	2.5707	115	12.8535	0.16	1008.33333333333	716755.333333333	Yes	0.935286429426463	13.7428488167866	1.66334031379784	7.72752268034199
QC_15	Phenylalanine	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.058	266102	1.203	8	36.264	115	181.32	0.16	1648.33333333333	642319.333333333	Yes	0.935286429426463	193.865744541155	1.66334031379784	109.009562562696
QC_15	Dopamine	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.046	248869	0.907	4520.13	5.1766	115	25.883	0.16	9271.66666666667	3151562.33333333	Yes	0.935286429426463	27.673875281043	1.66334031379784	15.5608565398757
QC_15	Nicotinic Acid	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.044	137731	0.414	217.82	2.38	115	11.9	0.16	9843	1128558	Yes	0.935286429426463	12.7233750277948	1.66334031379784	7.15427859307346
QC_15	Tryptophan	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.052	84793	1.281	653.07	8.0232	115	40.116	0.16	1417.33333333333	831942	Yes	0.935286429426463	42.8916733289929	1.66334031379784	24.1177344571206
QC_15	Histidine	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.041	61346	2.301	623.98	7.1788	115	35.894	0.8	3225	427967.333333333	Yes	0.935286429426463	38.3775481720727	1.66334031379784	21.5794685562839
QC_15	Proline	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.07	59597	2.324	154.62	14.195	115	70.975	0.8	2227	186747.333333333	Yes	0.935286429426463	75.885843915776	1.66334031379784	42.6701616086881
QC_15	Pyridoxamine	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.067	540276	1.817	73089.42	1.5981	115	7.9905	0.16	59651.6666666667	5190994	Yes	0.935286429426463	8.54337211425161	1.66334031379784	4.80388765529021
QC_15	Pyridoxine	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.061	1184462	0.533	93025.96	2.1087	115	10.5435	0.16	103557.666666667	5421523.66666667	Yes	0.935286429426463	11.2730171937441	1.66334031379784	6.33875095345126
QC_15	Alanine	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.038	189512	1.804	2864.99	208.6765	115	1043.3825	0.16	951	105926	Upper	0.935286429426463	1115.57536512085	1.66334031379784	627.281435641804
QC_15	Pyridoxal	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.064	709427	0.476	172926.39	1.9976	115	9.988	0.16	63937	3253749.33333333	Yes	0.935286429426463	10.6790814939172	1.66334031379784	6.00478441912754
QC_15	Asparagine	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.032	60	2.052	6.89	0.3413	115	1.7065	0.16	27.3333333333333	29612	Yes	0.935286429426463	1.82457474663292	1.66334031379784	1.025947598242
QC_15	Citrulline	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.035	3511	2.087	332.07	2.3037	115	11.5185	0.16	313.666666666667	398619.333333333	Yes	0.935286429426463	12.3154785930802	1.66334031379784	6.92492083817787
QC_15	Aspartic acid	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.067	1088	2.172	89.17	3.8402	115	19.201	0.16	58	27590.3333333333	Yes	0.935286429426463	20.5295398242595	1.66334031379784	11.5436389298826
QC_15	Agmatine	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.042	342290	2.115	21019.44	1.3244	115	6.622	0.16	49151.3333333333	1493261.33333333	Yes	0.935286429426463	7.08018398605521	1.66334031379784	3.98114561708676
QC_15	GABA	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.042	26510	2.147	127.19	23.9198	115	119.599	0.16	465.333333333333	29886.6666666667	Yes	0.935286429426463	127.874195794053	1.66334031379784	71.9029046599153
QC_15	Arginine	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.051	254245	2.327	2597.75	268.0451	115	1340.2255	0.16	2433	150733	Upper	0.935286429426463	1432.95728221124	1.66334031379784	805.743412146317
QC_15	Cadaverine	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.042	1173097	2.148	19990.97	25.5382	115	127.691	0.16	17316	1409136	Yes	0.935286429426463	136.526090812953	1.66334031379784	76.7678141032053
QC_15	Lysine	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.037	91693	2.361	1132.04	30.351	115	151.755	0.16	1370	198000	Yes	0.935286429426463	162.255107339748	1.66334031379784	91.2350880581397
QC_15	Glutamic acid	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.035	50840	2.025	4618.34	62.8817	115	314.4085	0.16	284.333333333333	80132	Yes	0.935286429426463	336.162794741716	1.66334031379784	189.022353027759
QC_15	AABA	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.041	15756	1.662	272.9	3.5143	115	17.5715	0.16	833	442076.333333333	Yes	0.935286429426463	18.7872927983946	1.66334031379784	10.563983722537
QC_15	Isoleucine	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.06	600131	1.289	3707.68	47.0652	115	235.326	0.16	3871.66666666667	1031824.33333333	Yes	0.935286429426463	251.608483343768	1.66334031379784	141.477963377614
QC_15	Glutamine	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.043	1816	2.01	10.89	1.6418	115	8.209	0.16	152.666666666667	116342.333333333	Yes	0.935286429426463	8.77699038682078	1.66334031379784	4.93524982945714
QC_15	Methionine	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.051	19919	1.43	8	16.6709	115	83.3545	0.16	354.333333333333	55165.6666666667	Yes	0.935286429426463	89.1218961138084	1.66334031379784	50.1127155450707
QC_15	Threonine	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.059	3019	1.907	37.21	1.5676	115	7.838	0.16	324	167510	Yes	0.935286429426463	8.38032045948365	1.66334031379784	4.71220467332015
QC_15	Glycine	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.039	3075	1.919	194.63	123.7902	115	618.951	0.16	24.3333333333333	2570.66666666667	Upper	0.935286429426463	661.776949313328	1.66334031379784	372.113268021967
QC_15	Homoserine	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.035	518	1.908	28.52	1.3181	115	6.5905	0.16	74.3333333333333	35731	Yes	0.935286429426463	7.04650446392281	1.66334031379784	3.96220782081098
QC_15	Tyrosine	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.042	12287	1.597	459.94	3.4481	115	17.2405	0.064	258	151604	Yes	0.935286429426463	18.4333905182097	1.66334031379784	10.3649865616708
QC_15	Ornithine	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.041	6175	2.383	1265.61	1.7983	115	8.9915	0.16	361	134187.333333333	Yes	0.935286429426463	9.6136324842367	1.66334031379784	5.40568873694286
QC_15	Serine	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.037	1264	2.022	113.59	1.5624	115	7.812	0.16	149.333333333333	56241.6666666667	Yes	0.935286429426463	8.35252148883469	1.66334031379784	4.69657347639411
QC_15	Valine	QC_15.d	11/7/23 23:47	Vial 1	Sample	0.2	0	0.044	422531	1.505	392.1	102.095	115	510.475	0.16	2533.33333333333	417411	Upper	0.935286429426463	545.795367001138	1.66334031379784	306.897509646989
QC_16	Threonine	QC_16.d	11/8/23 0:15	Vial 1	Sample	0.2	0	0.056	2911	1.907	55.6	1.511	122	7.555	0.16	324	167510	Yes	0.952416120680762	7.93245708041973	1.656630473052	4.56046180659797
QC_16	Pyridoxal	QC_16.d	11/8/23 0:15	Vial 1	Sample	0.2	0	0.064	714905	0.476	30854.79	2.013	122	10.065	0.16	63937	3253749.33333333	Yes	0.952416120680762	10.5678597636565	1.656630473052	6.07558545114608
QC_16	Phenylalanine	QC_16.d	11/8/23 0:15	Vial 1	Sample	0.2	0	0.058	253086	1.203	2978.18	34.229	122	171.145	0.16	1648.33333333333	642319.333333333	Yes	0.952416120680762	179.695614431295	1.656630473052	103.309098066209
QC_16	Glutamic acid	QC_16.d	11/8/23 0:15	Vial 1	Sample	0.2	0	0.035	51022	2.025	1891.41	63.1084	122	315.542	0.16	284.333333333333	80132	Yes	0.952416120680762	331.306865925851	1.656630473052	190.472169341832
QC_16	Serine	QC_16.d	11/8/23 0:15	Vial 1	Sample	0.2	0	0.037	1292	2.022	97.4	1.6	122	8	0.16	149.333333333333	56241.6666666667	Yes	0.952416120680762	8.39968982704935	1.656630473052	4.82907934517324
