Compound	Level	Data.File	Name	Acq..Date.Time	Pos.	Type	Vol.	FWHM	Area	RT	SN_ratio	Calculated_Concentration	Time	Concentration	LOD	SN_bi	Mean	Upper	Lower
Threonine	0	Blasche-S3_P3-D10.d	Blasche-S3_P3-D10	11/7/23 17:01	P3-D10	Sample	0.2	0.039	19993	1.881	1694.85	10.741	15	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	Blasche-S3_P3-C1.d	Blasche-S3_P3-C1	11/7/23 17:05	P3-C1	Sample	0.2	0.04	20980	1.881	2432.59	11.2811	16	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	Blasche-S3_P3-F12.d	Blasche-S3_P3-F12	11/7/23 17:09	P3-F12	Sample	0.2	0.039	18952	1.881	1239.92	10.1722	17	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	Blasche-S3_P3-C5.d	Blasche-S3_P3-C5	11/7/23 17:13	P3-C5	Sample	0.2	0.04	19269	1.881	135.63	10.3452	18	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	QC_3.d	QC_3	11/7/23 17:17	Vial 1	Sample	0.2	0.045	2606	1.907	24.59	1.3496	19	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	Blasche-S3_P3-C3.d	Blasche-S3_P3-C3	11/7/23 17:21	P3-C3	Sample	0.2	0.039	19538	1.881	475	10.4923	20	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	Blasche-S3_P3-F11.d	Blasche-S3_P3-F11	11/7/23 17:25	P3-F11	Sample	0.2	0.039	17964	1.881	1025.03	9.6326	21	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	Blasche-S3_P3-D7.d	Blasche-S3_P3-D7	11/7/23 17:29	P3-D7	Sample	0.2	0.039	19220	1.881	1476.89	10.3188	22	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	Blasche-S3_P3-B7.d	Blasche-S3_P3-B7	11/7/23 17:33	P3-B7	Sample	0.2	0.04	19202	1.881	826.49	10.3089	23	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	Blasche-S3_P3-H12.d	Blasche-S3_P3-H12	11/7/23 17:37	P3-H12	Sample	0.2	0.04	15796	1.881	67.93	8.4508	24	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	Blasche-S3_P3-H11.d	Blasche-S3_P3-H11	11/7/23 17:41	P3-H11	Sample	0.2	0.039	15883	1.881	342.26	8.4978	25	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	QC_4.d	QC_4	11/7/23 17:45	Vial 1	Sample	0.2	0.046	2705	1.907	21.55	1.4019	26	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	QC_6.d	QC_6	11/7/23 19:01	Vial 1	Sample	0.2	0.048	2677	1.907	90.07	1.3872	44	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	Blasche-S3_P3-A2.d	Blasche-S3_P3-A2	11/7/23 19:05	P3-A2	Sample	0.2	0.04	19719	1.881	997.34	10.5915	45	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	Blasche-S3_P3-C7.d	Blasche-S3_P3-C7	11/7/23 19:09	P3-C7	Sample	0.2	0.04	19541	1.881	374.4	10.4943	46	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	Blasche-S3_P3-E6.d	Blasche-S3_P3-E6	11/7/23 19:13	P3-E6	Sample	0.2	0.04	17594	1.881	361.3	9.4307	47	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	Blasche-S3_P3-G12.d	Blasche-S3_P3-G12	11/7/23 19:16	P3-G12	Sample	0.2	0.039	15694	1.881	105.72	8.3947	48	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	Blasche-S3_P3-B5.d	Blasche-S3_P3-B5	11/7/23 19:20	P3-B5	Sample	0.2	0.04	19453	1.881	1490.57	10.4461	49	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	Blasche-S3_P3-A7.d	Blasche-S3_P3-A7	11/7/23 19:24	P3-A7	Sample	0.2	0.04	20255	1.881	544	10.8843	50	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	Blasche-S3_P3-B9.d	Blasche-S3_P3-B9	11/7/23 20:00	P3-B9	Sample	0.2	0.04	19619	1.881	218.27	10.5366	59	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	Blasche-S3_P3-H7.d	Blasche-S3_P3-H7	11/7/23 18:57	P3-H7	Sample	0.2	0.039	15214	1.881	1276.62	8.1339	43	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	Blasche-S3_P3-E11.d	Blasche-S3_P3-E11	11/7/23 19:52	P3-E11	Sample	0.2	0.039	18270	1.881	607.98	9.7997	57	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	Blasche-S3_P3-B3.d	Blasche-S3_P3-B3	11/7/23 22:59	P3-B3	Sample	0.2	0.04	19029	1.881	1015.17	10.214	103	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	8	std8_9.d	std8_9	11/7/23 20:32	P1-A1	Cal	1	0.054	171949	1.907	9708.59	96.0216	67	100	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	7	std7_5.d	std7_5	11/7/23 18:25	P1-A2	Cal	1	0.053	36629	1.907	2056.54	19.8943	35	20	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	8	std8_1.d	std8_1	11/7/23 16:14	P1-A1	Cal	1	0.054	166266	1.902	20131.86	92.7919	3	100	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	QC_8.d	QC_8	11/7/23 19:56	Vial 1	Sample	0.2	0.05	2756	1.907	240.13	1.429	58	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	7	std7_13.d	std7_13	11/7/23 22:43	P1-A2	Cal	1	0.055	36583	1.907	386.67	19.8688	99	20	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	0	Blasche-S3_P3-A3.d	Blasche-S3_P3-A3	11/7/23 19:48	P3-A3	Sample	0.2	0.04	22806	1.881	118.55	12.2816	56	1000	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Threonine	8	std8_17.d	std8_17	11/8/23 0:51	P1-A1	Cal	1	0.056	164315	1.907	313.78	91.6834	131	100	0.8	Yes	1.88742857142857	1.9818	1.79305714285714
Tryptophan	0	Blasche-S3_P3-F2.d	Blasche-S3_P3-F2	11/7/23 21:20	P3-F2	Sample	0.2	0.05	60916	1.281	313.34	5.76	79	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	QC_17.d	QC_17	11/8/23 0:47	Vial 1	Sample	0.2	0.052	86456	1.281	518.37	8.1808	130	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-D2.d	Blasche-S3_P3-D2	11/7/23 21:24	P3-D2	Sample	0.2	0.05	58508	1.281	7323.1	5.5317	80	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-B8.d	Blasche-S3_P3-B8	11/7/23 21:28	P3-B8	Sample	0.2	0.05	60106	1.281	884.18	5.6832	81	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	h2o_blank_9.d	h2o_blank_9	11/7/23 20:24	P1-B1	Blank	0.2	0.057	36	1.281	15.98	0	65	1e-04	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-A12.d	Blasche-S3_P3-A12	11/8/23 0:38	P3-A12	Sample	0.2	0.051	60606	1.287	678.61	5.7305	128	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	h2o_blank_1.d	h2o_blank_1	11/7/23 16:05	P1-B1	Blank	0.2	0.038	22	1.292	12	0	1	1e-04	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	h2o_blank_5.d	h2o_blank_5	11/7/23 18:13	P1-B1	Blank	0.2	0.078	47	1.276	11.15	0	33	1e-04	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-F3.d	Blasche-S3_P3-F3	11/7/23 20:52	P3-F3	Sample	0.2	0.05	60340	1.281	8030.26	5.7053	72	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-D11.d	Blasche-S3_P3-D11	11/7/23 20:56	P3-D11	Sample	0.2	0.05	60983	1.281	723.53	5.7663	73	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	h2o_blank_17.d	h2o_blank_17	11/8/23 0:42	P1-B1	Blank	0.2	0.047	222	1.281	73.6	0.007	129	1e-04	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-A8.d	Blasche-S3_P3-A8	11/7/23 21:04	P3-A8	Sample	0.2	0.05	62386	1.281	243.32	5.8993	75	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	QC_10.d	QC_10	11/7/23 21:08	Vial 1	Sample	0.2	0.051	85222	1.281	29758.47	8.0638	76	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-G10.d	Blasche-S3_P3-G10	11/7/23 21:12	P3-G10	Sample	0.2	0.05	63385	1.281	458.37	5.994	77	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-B10.d	Blasche-S3_P3-B10	11/7/23 21:16	P3-B10	Sample	0.2	0.049	58862	1.281	375.69	5.5653	78	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	QC_14.d	QC_14	11/7/23 23:19	Vial 1	Sample	0.2	0.051	83381	1.281	363.89	7.8894	108	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-F5.d	Blasche-S3_P3-F5	11/7/23 23:23	P3-F5	Sample	0.2	0.051	60637	1.281	5174.4	5.7336	109	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-F1.d	Blasche-S3_P3-F1	11/7/23 23:27	P3-F1	Sample	0.2	0.05	59126	1.281	170.21	5.5903	110	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-A1.d	Blasche-S3_P3-A1	11/7/23 23:31	P3-A1	Sample	0.2	0.051	65020	1.281	194.65	6.149	111	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-C11.d	Blasche-S3_P3-C11	11/7/23 23:35	P3-C11	Sample	0.2	0.05	63210	1.281	2104.13	5.9774	112	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-C12.d	Blasche-S3_P3-C12	11/7/23 23:39	P3-C12	Sample	0.2	0.051	62491	1.281	298.31	5.9092	113	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-F10.d	Blasche-S3_P3-F10	11/7/23 23:43	P3-F10	Sample	0.2	0.051	63017	1.281	12826.27	5.9592	114	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	QC_15.d	QC_15	11/7/23 23:47	Vial 1	Sample	0.2	0.052	84793	1.281	653.07	8.0232	115	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-H2.d	Blasche-S3_P3-H2	11/7/23 21:00	P3-H2	Sample	0.2	0.049	62903	1.281	304.67	5.9483	74	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-F6.d	Blasche-S3_P3-F6	11/7/23 23:03	P3-F6	Sample	0.2	0.05	60835	1.281	728.81	5.7523	104	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-E9.d	Blasche-S3_P3-E9	11/7/23 23:07	P3-E9	Sample	0.2	0.05	58545	1.281	305.37	5.5352	105	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-D9.d	Blasche-S3_P3-D9	11/7/23 23:11	P3-D9	Sample	0.2	0.051	61459	1.281	16646.73	5.8115	106	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-B6.d	Blasche-S3_P3-B6	11/7/23 23:15	P3-B6	Sample	0.2	0.051	58299	1.281	221.88	5.5119	107	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-A11.d	Blasche-S3_P3-A11	11/8/23 0:11	P3-A11	Sample	0.2	0.051	64809	1.281	9412.53	6.129	121	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	QC_16.d	QC_16	11/8/23 0:15	Vial 1	Sample	0.2	0.052	83295	1.281	463.99	7.8812	122	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-C2.d	Blasche-S3_P3-C2	11/8/23 0:19	P3-C2	Sample	0.2	0.051	56894	1.281	9855.84	5.3788	123	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-E4.d	Blasche-S3_P3-E4	11/8/23 0:23	P3-E4	Sample	0.2	0.051	60486	1.281	286.67	5.7192	124	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-H9.d	Blasche-S3_P3-H9	11/8/23 0:27	P3-H9	Sample	0.2	0.051	75479	1.281	25081.71	7.1404	125	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-G3.d	Blasche-S3_P3-G3	11/8/23 0:30	P3-G3	Sample	0.2	0.051	67250	1.281	2684.7	6.3604	126	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-E2.d	Blasche-S3_P3-E2	11/8/23 0:34	P3-E2	Sample	0.2	0.051	64332	1.281	11287.22	6.0838	127	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-A10.d	Blasche-S3_P3-A10	11/7/23 18:37	P3-A10	Sample	0.2	0.048	64366	1.287	18020.52	6.087	38	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-E1.d	Blasche-S3_P3-E1	11/7/23 23:51	P3-E1	Sample	0.2	0.051	56588	1.281	385.72	5.3497	116	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-A5.d	Blasche-S3_P3-A5	11/7/23 23:55	P3-A5	Sample	0.2	0.05	65044	1.281	13901.63	6.1512	117	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-B4.d	Blasche-S3_P3-B4	11/7/23 23:59	P3-B4	Sample	0.2	0.05	60621	1.281	118.34	5.732	118	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-C4.d	Blasche-S3_P3-C4	11/8/23 0:03	P3-C4	Sample	0.2	0.051	64153	1.281	373.66	6.0668	119	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-F8.d	Blasche-S3_P3-F8	11/8/23 0:07	P3-F8	Sample	0.2	0.051	59833	1.281	321.19	5.6574	120	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	QC_6.d	QC_6	11/7/23 19:01	Vial 1	Sample	0.2	0.05	84495	1.281	728.85	7.9949	44	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-A2.d	Blasche-S3_P3-A2	11/7/23 19:05	P3-A2	Sample	0.2	0.049	57617	1.281	4616.09	5.4473	45	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-C7.d	Blasche-S3_P3-C7	11/7/23 19:09	P3-C7	Sample	0.2	0.049	58081	1.281	5693.87	5.4912	46	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-E6.d	Blasche-S3_P3-E6	11/7/23 19:13	P3-E6	Sample	0.2	0.049	58397	1.281	390.52	5.5212	47	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	h2o_blank_13.d	h2o_blank_13	11/7/23 22:31	P1-B1	Blank	0.2	0.053	414	1.281	103.39	0.0252	97	1e-04	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	QC_1.d	QC_1	11/7/23 16:10	Vial 1	Sample	0.2	0.049	88154	1.281	5496.95	8.3418	2	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-E10.d	Blasche-S3_P3-E10	11/7/23 16:25	P3-E10	Sample	0.2	0.048	64434	1.287	7677.75	6.0934	6	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-E12.d	Blasche-S3_P3-E12	11/7/23 16:30	P3-E12	Sample	0.2	0.048	62005	1.281	243.98	5.8632	7	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-H5.d	Blasche-S3_P3-H5	11/7/23 16:34	P3-H5	Sample	0.2	0.048	63938	1.281	145.76	6.0464	8	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-E7.d	Blasche-S3_P3-E7	11/7/23 16:38	P3-E7	Sample	0.2	0.049	60613	1.281	316.05	5.7313	9	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-C6.d	Blasche-S3_P3-C6	11/7/23 16:42	P3-C6	Sample	0.2	0.048	61136	1.281	4086.47	5.7809	10	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-A4.d	Blasche-S3_P3-A4	11/7/23 16:45	P3-A4	Sample	0.2	0.048	61802	1.281	10471.1	5.844	11	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	QC_2.d	QC_2	11/7/23 16:49	Vial 1	Sample	0.2	0.05	85166	1.281	14689.1	8.0585	12	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-H10.d	Blasche-S3_P3-H10	11/7/23 16:53	P3-H10	Sample	0.2	0.048	64715	1.281	14466.95	6.1201	13	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-G5.d	Blasche-S3_P3-G5	11/7/23 16:57	P3-G5	Sample	0.2	0.048	59991	1.281	56249.55	5.6723	14	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-D10.d	Blasche-S3_P3-D10	11/7/23 17:01	P3-D10	Sample	0.2	0.048	56109	1.281	7941.51	5.3043	15	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-C1.d	Blasche-S3_P3-C1	11/7/23 17:05	P3-C1	Sample	0.2	0.048	58099	1.281	5593.49	5.493	16	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-F12.d	Blasche-S3_P3-F12	11/7/23 17:09	P3-F12	Sample	0.2	0.048	60046	1.281	3767.89	5.6775	17	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-C5.d	Blasche-S3_P3-C5	11/7/23 17:13	P3-C5	Sample	0.2	0.048	57308	1.281	13307.37	5.418	18	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	QC_3.d	QC_3	11/7/23 17:17	Vial 1	Sample	0.2	0.05	84186	1.281	1212.36	7.9657	19	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-C3.d	Blasche-S3_P3-C3	11/7/23 17:21	P3-C3	Sample	0.2	0.048	56584	1.281	3549.23	5.3494	20	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-F11.d	Blasche-S3_P3-F11	11/7/23 17:25	P3-F11	Sample	0.2	0.048	55514	1.281	246.44	5.2479	21	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-D7.d	Blasche-S3_P3-D7	11/7/23 17:29	P3-D7	Sample	0.2	0.048	56121	1.281	22455.98	5.3055	22	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-B7.d	Blasche-S3_P3-B7	11/7/23 17:33	P3-B7	Sample	0.2	0.049	56768	1.281	14461.34	5.3668	23	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-H12.d	Blasche-S3_P3-H12	11/7/23 17:37	P3-H12	Sample	0.2	0.048	65726	1.281	59109.74	6.2159	24	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-H11.d	Blasche-S3_P3-H11	11/7/23 17:41	P3-H11	Sample	0.2	0.048	67274	1.281	623.99	6.3626	25	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	QC_4.d	QC_4	11/7/23 17:45	Vial 1	Sample	0.2	0.05	85135	1.281	221.15	8.0556	26	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-G1.d	Blasche-S3_P3-G1	11/7/23 17:49	P3-G1	Sample	0.2	0.048	62274	1.281	40149.03	5.8887	27	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-G11.d	Blasche-S3_P3-G11	11/7/23 17:53	P3-G11	Sample	0.2	0.048	59504	1.281	14296.03	5.6262	28	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-E3.d	Blasche-S3_P3-E3	11/7/23 17:57	P3-E3	Sample	0.2	0.049	58946	1.281	195.8	5.5732	29	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-G8.d	Blasche-S3_P3-G8	11/7/23 18:01	P3-G8	Sample	0.2	0.048	57691	1.281	34874.94	5.4543	30	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-F4.d	Blasche-S3_P3-F4	11/7/23 18:05	P3-F4	Sample	0.2	0.048	60988	1.281	2062.82	5.7668	31	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-H1.d	Blasche-S3_P3-H1	11/7/23 18:09	P3-H1	Sample	0.2	0.048	61333	1.281	304.22	5.7996	32	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	QC_5.d	QC_5	11/7/23 18:17	Vial 1	Sample	0.2	0.05	88429	1.281	349.56	8.3679	34	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-C9.d	Blasche-S3_P3-C9	11/7/23 21:32	P3-C9	Sample	0.2	0.05	59760	1.281	6348.1	5.6504	82	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-D5.d	Blasche-S3_P3-D5	11/7/23 18:41	P3-D5	Sample	0.2	0.049	56709	1.281	672.77	5.3612	39	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-A6.d	Blasche-S3_P3-A6	11/7/23 18:45	P3-A6	Sample	0.2	0.049	58327	1.281	2841.67	5.5146	40	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-H3.d	Blasche-S3_P3-H3	11/7/23 18:49	P3-H3	Sample	0.2	0.049	67229	1.281	162.24	6.3583	41	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-E8.d	Blasche-S3_P3-E8	11/7/23 18:53	P3-E8	Sample	0.2	0.049	59738	1.281	10209.17	5.6484	42	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-H7.d	Blasche-S3_P3-H7	11/7/23 18:57	P3-H7	Sample	0.2	0.048	64505	1.281	8848.35	6.1002	43	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	3	std3_13.d	std3_13	11/7/23 22:51	P1-A6	Cal	1	0.059	592	1.266	26.26	0.042	101	0.032	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	3	std3_5.d	std3_5	11/7/23 18:33	P1-A6	Cal	1	0.055	305	1.266	48.68	0.0149	37	0.032	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	4	std4_9.d	std4_9	11/7/23 20:40	P1-A5	Cal	1	0.054	1430	1.271	812.45	0.1215	69	0.16	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	4	std4_1.d	std4_1	11/7/23 16:21	P1-A5	Cal	1	0.053	1306	1.266	400.75	0.1097	5	0.16	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-G12.d	Blasche-S3_P3-G12	11/7/23 19:16	P3-G12	Sample	0.2	0.05	55728	1.281	238.75	5.2683	48	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-B5.d	Blasche-S3_P3-B5	11/7/23 19:20	P3-B5	Sample	0.2	0.049	57496	1.281	5450.73	5.4358	49	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-A7.d	Blasche-S3_P3-A7	11/7/23 19:24	P3-A7	Sample	0.2	0.049	59573	1.281	15682.4	5.6327	50	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	QC_7.d	QC_7	11/7/23 19:28	Vial 1	Sample	0.2	0.05	85700	1.281	6887.62	8.1092	51	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-E5.d	Blasche-S3_P3-E5	11/7/23 19:32	P3-E5	Sample	0.2	0.049	58088	1.281	31794.96	5.492	52	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
Tryptophan	0	Blasche-S3_P3-C8.d	Blasche-S3_P3-C8	11/7/23 19:36	P3-C8	Sample	0.2	0.049	57257	1.281	195.77	5.4132	53	1000	0.16	Yes	1.27972932330827	1.34371578947368	1.21574285714286
